"","X","originalid","originaltraitname","originaltraitdef","standardisedtraitname","standardisedtraitdef","originaltraitvalue","originaltraitunit","originalerrorpos","originalerrorneg","originalerrorunit","standardisedtraitvalue","standardisedtraitunit","standardisederrorpos","standardisederrorneg","standardisederrorunit","replicates","habitat","labfield","arenavalue","arenaunit","arenavaluesi","arenaunitsi","ambienttemp","ambienttempmethod","ambienttempunit","ambientlight","ambientlightunit","secondstressor","secondstressordef","secondstressorvalue","secondstressorunit","timestart","timeend","totalobstimevalue","totalobstimeunit","totalobstimevaluesi","totalobstimeunitsi","totalobstimenotes","resrepvalue","resrepunit","resrepvaluesi","resrepunitsi","location","locationtype","originallocationdate","locationdate","locationdateprecision","coordinatetype","latitude","longitude","interactor1","interactor1common","interactor1wholepart","interactor1wholeparttype","interactor1number","interactor1kingdom","interactor1phylum","interactor1class","interactor1order","interactor1family","interactor1genus","interactor1species","interactor1stage","interactor1temp","interactor1tempunit","interactor1tempmethod","interactor1growthtemp","interactor1growthtempunit","interactor1growthdur","interactor1growthdurunit","interactor1growthtype","interactor1acc","interactor1acctemp","interactor1acctempnotes","interactor1acctime","interactor1acctimenotes","interactor1acctimeunit","interactor1origtemp","interactor1origtempnotes","interactor1origtime","interactor1origtimenotes","interactor1origtimeunit","interactor1equilibtimevalue","interactor1equilibtimeunit","interactor1size","interactor1sizeunit","interactor1sizetype","interactor1sizesi","interactor1sizeunitsi","interactor1denvalue","interactor1denunit","interactor1dentypesi","interactor1denvaluesi","interactor1denunitsi","interactor1massvaluesi","interactor1massunitsi","interactor2","interactor2common","interactor2kingdom","interactor2phylum","interactor2class","interactor2order","interactor2family","interactor2genus","interactor2species","interactor2stage","interactor2temp","interactor2tempunit","interactor2tempmethod","interactor2growthtemp","interactor2growthtempunit","interactor2growthdur","interactor2growthdurunit","interactor2growthtype","interactor2acc","interactor2acctemp","interactor2acctempnotes","interactor2acctime","interactor2acctimenotes","interactor2acctimeunit","interactor2origtemp","interactor2origtempnotes","interactor2origtime","interactor2origtimenotes","interactor2origtimeunit","interactor2equilibtimevalue","interactor2equilibtimeunit","interactor2size","interactor2sizeunit","interactor2sizetype","interactor2sizesi","interactor2sizeunitsi","interactor2denvalue","interactor2denunit","interactor2dentypesi","interactor2denvaluesi","interactor2denunitsi","interactor2massvaluesi","interactor2massunitsi","physicalprocess","physicalprocess_1","physicalprocess_2","figuretable","citation","doi","submittedby","contributoremail","notes","VecMismatchID"
"1355",5351,"csm2S","Mortality Rate","",NA,NA,4.3,"%",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","47","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","Nymph",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-12","Cera Mai","csm417@ic.ac.uk","",23
"1356",5361,"csm2S","Mortality Rate","",NA,NA,2.3,"%",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","44","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","Nymph",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-13","Cera Mai","csm417@ic.ac.uk","",23
"1357",5371,"csm2S","Mortality Rate","",NA,NA,2.3,"%",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.5,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","44","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","Nymph",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-14","Cera Mai","csm417@ic.ac.uk","",23
"1358",5381,"csm2S","Mortality Rate","",NA,NA,2.2,"%",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","46","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","Nymph",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-15","Cera Mai","csm417@ic.ac.uk","",23
"1359",5391,"csm2S","Mortality Rate","",NA,NA,2.2,"%",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","44","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","Nymph",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-16","Cera Mai","csm417@ic.ac.uk","",23
"1360",5401,"csm2S","Mortality Rate","",NA,NA,100,"%",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","48","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","Nymph",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-17","Cera Mai","csm417@ic.ac.uk","",23
"1184",364,"csm2J","Survival Rate","",NA,NA,1.004464286,"individuals/day",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,"celcius",NA,NA,"Time",NA,1,"day",1,NA,NA,"day",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-9","Cera Mai","csm417@ic.ac.uk","",24
"1185",365,"csm2J","Survival Rate","",NA,NA,1.004464286,"individuals/day",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,"celcius",NA,NA,"Time",NA,4,"day",4,NA,NA,"day",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-10","Cera Mai","csm417@ic.ac.uk","",24
"1186",366,"csm2J","Survival Rate","",NA,NA,0.883928571,"individuals/day",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,"celcius",NA,NA,"Time",NA,5,"day",5,NA,NA,"day",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-11","Cera Mai","csm417@ic.ac.uk","",24
"1187",367,"csm2J","Survival Rate","",NA,NA,0.839285714,"individuals/day",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,"celcius",NA,NA,"Time",NA,6,"day",6,NA,NA,"day",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-12","Cera Mai","csm417@ic.ac.uk","",24
"1188",368,"csm2J","Survival Rate","",NA,NA,0.839285714,"individuals/day",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,"celcius",NA,NA,"Time",NA,11,"day",11,NA,NA,"day",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-13","Cera Mai","csm417@ic.ac.uk","",24
"1189",369,"csm2J","Survival Rate","",NA,NA,0.821428571,"individuals/day",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,"celcius",NA,NA,"Time",NA,12,"day",12,NA,NA,"day",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-14","Cera Mai","csm417@ic.ac.uk","",24
"1190",370,"csm2J","Survival Rate","",NA,NA,0.821428571,"individuals/day",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,"celcius",NA,NA,"Time",NA,14,"day",14,NA,NA,"day",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-15","Cera Mai","csm417@ic.ac.uk","",24
"1191",371,"csm2J","Survival Rate","",NA,NA,0.790178571,"individuals/day",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,"celcius",NA,NA,"Time",NA,16,"day",16,NA,NA,"day",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-16","Cera Mai","csm417@ic.ac.uk","",24
"1192",372,"csm2J","Survival Rate","",NA,NA,0.741071429,"individuals/day",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,"celcius",NA,NA,"Time",NA,17,"day",17,NA,NA,"day",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-17","Cera Mai","csm417@ic.ac.uk","",24
"1193",373,"csm2J","Survival Rate","",NA,NA,0.696428571,"individuals/day",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,"celcius",NA,NA,"Time",NA,19,"day",19,NA,NA,"day",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-18","Cera Mai","csm417@ic.ac.uk","",24
"1194",374,"csm2J","Survival Rate","",NA,NA,0.691964286,"individuals/day",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,"celcius",NA,NA,"Time",NA,20,"day",20,NA,NA,"day",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-19","Cera Mai","csm417@ic.ac.uk","",24
"1195",375,"csm2J","Survival Rate","",NA,NA,0.669642857,"individuals/day",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,"celcius",NA,NA,"Time",NA,21,"day",21,NA,NA,"day",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-20","Cera Mai","csm417@ic.ac.uk","",24
"1196",376,"csm2J","Survival Rate","",NA,NA,0.669642857,"individuals/day",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,"celcius",NA,NA,"Time",NA,24,"day",24,NA,NA,"day",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-21","Cera Mai","csm417@ic.ac.uk","",24
"1197",377,"csm2J","Survival Rate","",NA,NA,0.65625,"individuals/day",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,"celcius",NA,NA,"Time",NA,25,"day",25,NA,NA,"day",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-22","Cera Mai","csm417@ic.ac.uk","",24
"1198",378,"csm2J","Survival Rate","",NA,NA,0.651785714,"individuals/day",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,"celcius",NA,NA,"Time",NA,29,"day",29,NA,NA,"day",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-23","Cera Mai","csm417@ic.ac.uk","",24
